Melrose - Melrose High,Ê00170505,3,100
Melrose - Melrose Middle,Ê00170305,2.8,100
Melrose - Roosevelt,Ê00170035,5,100
Melrose - Winthrop,Ê00170050,4.1,100
Mendon-Upton - Henry P Clough,Ê00710179,4.4,100
Mendon-Upton - Memorial School,Ê00710001,4.6,100
Mendon-Upton - Miscoe Hill School,Ê00710015,3.6,100
Mendon-Upton - Nipmuc Regional High,Ê00710510,3,100
Methuen - Comprehensive Grammar School,Ê00180050,2.9,100
Methuen - Donald P Timony Grammar,Ê00180060,4.1,100
Methuen - Marsh Grammar School,Ê00180030,5.4,100
Methuen - Methuen High,Ê00180505,3.8,100
Methuen - Pleasant Valley School,Ê00180004,-,0
Methuen - Tenney Grammar School,Ê00180055,5.1,100
Middleborough - Henry B Burkland Intermed,Ê00180008,-,100
Middleborough - John T. Nichols Middle,Ê00180305,-,100
Middleborough - Mary K. Goode Elementary School,Ê00180025,-,100
Middleborough - Memorial Early Childhood Center,Ê00180011,3.1,100
Middleborough - Middleborough High,Ê00180505,2.5,100
Middleton - Fuller Meadow,Ê00180003,3.9,100
Middleton - Howe-Manning,Ê00180005,2.2,96.6
Milford - Brookside,Ê00180065,-,-
Milford - Memorial,Ê00180010,-,-
Milford - Milford High,Ê00180505,-,-
Milford - Milford Middle East,Ê00180310,-,-
Milford - Shining Star ECC,Ê00180075,-,-
Milford - Stacy Middle,Ê00180305,-,-
Milford - Woodland,Ê00180090,-,-
Millbury - Elmwood Street,Ê00180017,-,-
Millbury - Millbury Jr/Sr High,Ê00180505,-,-
Millbury - Raymond E. Shaw Elementary,Ê00180025,-,-
Millis - Clyde F Brown,Ê00180005,5.3,100
Millis - Millis High School,Ê00180505,2.6,100
Millis - Millis Middle,Ê00180020,2.7,100
Milton - Charles S Pierce Middle,Ê00180410,3.4,100
Milton - Collicot,Ê00180005,5.4,100
Milton - Cunningham School,Ê00180007,4,100
Milton - Glover,Ê00180010,5.2,100
Milton - Milton High,Ê00180505,2.3,100
Milton - Tucker,Ê00180020,3.8,100
Minuteman Regional Vocational Technical - Minuteman Regional High,Ê00830605,-,-
Mohawk Trail - Buckland-Shelburne Reg,Ê00710005,2.7,100
Mohawk Trail - Colrain Central,Ê00710010,3,100
Mohawk Trail - Heath Elementary,Ê00710015,2.3,100
Mohawk Trail - Mohawk Trail Reg High,Ê00710505,2.8,100
Mohawk Trail - Sanderson Academy,Ê00710020,3.1,100
Monson - Granite Valley Middle,Ê00190310,2.7,100
Monson - Monson High School,Ê00190505,2.5,100
Monson - Quarry Hill Comm,Ê00190025,5.8,100
Montachusett Regional Vocational Technical - Montachusett Reg Voc Tech,Ê00830605,1.7,100
Mount Greylock - Mt Greylock Reg High,Ê00710505,2,100
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,Ê00470105,-,-
Nahant - Johnson,Ê00190010,-,-
Nantucket - Cyrus Peirce,Ê00190010,1.6,100
Nantucket - Nantucket Elementary,Ê00190005,2.7,100
Nantucket - Nantucket High,Ê00190505,1.2,100
Narragansett - Baldwinville Elementary,Ê00720005,3.1,100
Narragansett - East Templeton,Ê00720010,4.6,100
Narragansett - Narragansett Middle,Ê00720305,2.8,100
Narragansett - Narragansett Reg High,Ê00720505,1.8,100
Narragansett - Phillipston Memorial,Ê00720003,3.9,100
Narragansett - Templeton Center,Ê00720020,4.2,100
Nashoba - Center School,Ê00720020,1.4,100
Nashoba - Florence Sawyer Sch,Ê00720025,4.5,100
Nashoba - Hale,Ê00720310,3.8,100
Nashoba - Luther Burbank Middle School,Ê00720305,1.7,100
Nashoba - Mary Rowlandson Elementary,Ê00720010,5,100
Nashoba - Nashoba Regional,Ê00720505,2.5,100
Nashoba - Pompositticut,Ê00720015,2.8,100
Nashoba Valley Regional Vocational Technical - Nashoba Valley Tech H S,Ê00850605,2.1,100
Natick - Bennett-Hemenway,Ê00190005,6.5,100
Natick - Brown,Ê00190010,6.5,100
Natick - J F Kennedy Middle Sch,Ê00190305,3.8,100
Natick - Johnson,Ê00190031,3.9,100
Natick - Lilja Elementary,Ê00190035,6.3,100
Natick - Memorial,Ê00190043,6.7,100
Natick - Natick High,Ê00190505,3.5,100
Natick - Wilson Middle,Ê00190310,2.4,100
Nauset - Nauset Reg Middle,Ê00660305,1.7,100
Nauset - Nauset Regional High,Ê00660505,3.5,100
Needham - Broadmeadow,Ê00190005,3.8,100
Needham - High Rock School,Ê00190410,1.7,100
Needham - Hillside Elementary,Ê00190035,2.8,100
Needham - John Eliot,Ê00190020,2.5,100
Needham - Needham High,Ê00190505,1.9,100
Needham - Newman Elem,Ê00190050,2.6,100
Needham - Pollard Middle,Ê00190405,1.8,100
Needham - William Mitchell,Ê00190040,3.6,100
Neighborhood House Charter (District) - Neighborhood House Charter School,Ê00440205,-,-
New Bedford - Abraham Lincoln,Ê00200095,3.6,100
New Bedford - Alfred J Gomes,Ê00200063,6.3,100
New Bedford - Betsey B Winslow,Ê00200140,3.5,100
New Bedford - Carlos Pacheco,Ê00200105,6.7,100
New Bedford - Casimir Pulaski,Ê00200123,6.2,100
New Bedford - Charles S Ashley,Ê00200010,110.3,100
New Bedford - Elizabeth Carter Brooks,Ê00200015,3.7,100
New Bedford - Ellen R Hathaway,Ê00200075,3.4,100
New Bedford - Elwyn G Campbell,Ê00200020,3.5,100
New Bedford - George H Dunbar,Ê00200060,1.5,100
New Bedford - Hayden/McFadden,Ê00200078,3.2,100
New Bedford - Horatio A Kempton,Ê00200085,6.5,100
New Bedford - James B Congdon,Ê00200040,2.7,100
New Bedford - Jireh Swift,Ê00200130,3.6,100
New Bedford - John Avery Parker,Ê00200115,4.8,100
New Bedford - John B Devalles,Ê00200050,3.4,100
New Bedford - John Hannigan,Ê00200070,2.9,100
New Bedford - Keith Middle School,Ê00200405,1.5,100
New Bedford - New Bedford High,Ê00200505,5.1,100
New Bedford - Normandin Middle School,Ê00200410,2.8,100
New Bedford - Roosevelt Middle School,Ê00200415,1.1,100
New Bedford - Sgt Wm H Carney Acad,Ê00200045,4.8,100
New Bedford - Thomas R Rodman,Ê00200125,1.9,100
New Bedford - Trinity Day Academy,Ê00200510,1.1,100
New Bedford - Whaling City JR./SR. High School,Ê00200515,1.9,100
New Bedford - William H Taylor,Ê00200135,6.7,100
New Leadership Charter (District) - New Leadership Charter School,Ê00470405,-,-
New Salem-Wendell - Swift River,Ê00720015,3.3,100
Newburyport - Edward G. Molin Elementary School,Ê00200030,2.2,100
Newburyport - Francis T Bresnahan Elem,Ê00200005,3.3,100
Newburyport - George W Brown,Ê00200010,4.6,100
Newburyport - Newburyport High,Ê00200505,1.7,100
Newburyport - Rupert A Nock Middle,Ê00200305,2,100
Newton - A E Angier,Ê00200005,2.1,100
Newton - Bigelow Middle,Ê00200305,2.2,100
Newton - Bowen,Ê00200015,3.4,100
Newton - C C Burr,Ê00200020,3.5,100
Newton - Cabot,Ê00200025,2.3,100
Newton - Charles E Brown Middle,Ê00200310,2.8,100
Newton - Countryside,Ê00200040,4,100
Newton - F A Day Middle,Ê00200315,2.6,100
Newton - Franklin,Ê00200055,3.4,100
Newton - Horace Mann,Ê00200075,2.9,100
Newton - John Ward,Ê00200120,2.7,100
Newton - Lincoln-Eliot,Ê00200070,2.6,100
Newton - Mason-Rice,Ê00200080,2.7,100
Newton - Memorial Spaulding,Ê00200105,3.9,100
Newton - Newton Early Childhood Center,Ê00200108,6.8,100
Newton - Newton North High,Ê00200505,2.5,100
Newton - Newton South High,Ê00200510,2.4,100
Newton - Oak Hill Middle,Ê00200320,3.2,100
Newton - Peirce,Ê00200100,2.4,100
Newton - Underwood,Ê00200115,2.9,100
Newton - Williams,Ê00200125,2.4,100
Newton - Zervas,Ê00200130,2.8,100
Norfolk - Freeman-Centennial,Ê00200005,3.8,100
Norfolk - H Olive Day,Ê00200015,2.9,100
Norfolk County Agricultural - Norfolk County Agr,Ê00910705,2.2,100
North Adams - Brayton,Ê00200035,1.5,100
North Adams - Drury High,Ê00200505,1.7,100
North Adams - Greylock,Ê00200015,1.3,100
North Adams - J S Sullivan,Ê00200008,1.2,100
North Andover - Annie L Sargent School,Ê00210018,3.5,100
North Andover - Atkinson,Ê00210001,5.1,100
North Andover - Franklin,Ê00210010,5.1,100
North Andover - Kittredge,Ê00210015,3.2,100
North Andover - North Andover High,Ê00210505,43.8,100
North Andover - North Andover Middle,Ê00210305,3.4,100
North Andover - Thomson,Ê00210020,4.8,100
North Attleborough - Allen Avenue,Ê00210005,3.9,100
North Attleborough - Amvet Boulevard,Ê00210007,5,100
North Attleborough - Community,Ê00210030,3.8,100
North Attleborough - Falls,Ê00210010,4.1,100
North Attleborough - Joseph W Martin Jr Elem,Ê00210013,5.1,100
North Attleborough - North Attleboro High,Ê00210505,3.4,100
North Attleborough - North Attleborough ELC,Ê00210020,11.2,100
North Attleborough - North Attleborough Middle,Ê00210305,2.3,100
North Attleborough - Roosevelt Avenue,Ê00210015,4.2,100
North Brookfield - North Brookfield Elem,Ê00210015,3.1,100
North Brookfield - North Brookfield High,Ê00210505,1.5,100
North Central Charter Essential (District) - North Central Charter Essential School,Ê00470505,-,-
North Middlesex - Ashby Elementary,Ê00730010,4.1,100
North Middlesex - Hawthorne Brook,Ê00730030,5.3,100
North Middlesex - Nissitissit Middle School,Ê00730310,5.5,100
North Middlesex - North Middlesex Reg,Ê00730505,4,100
North Middlesex - Peter Fitzpatrick,Ê00730015,-,-
North Middlesex - Spaulding Memorial,Ê00730005,7.8,100
North Middlesex - Squannacook Early Childhood Center,Ê00730002,15.6,100
North Middlesex - Varnum Brook,Ê00730035,5.9,100
North Reading - E Ethel Little School,Ê00210003,4.5,100
North Reading - J Turner Hood,Ê00210010,3.6,100
North Reading - L D Batchelder,Ê00210005,3.4,100
North Reading - North Reading High,Ê00210505,2,100
North Reading - North Reading Middle,Ê00210305,2.3,100
North Shore Regional Vocational Technical - North Shore Reg Voc,Ê00850605,1.4,100
Northampton - Bridge Street,Ê00210005,4.5,100
Northampton - Jackson Street,Ê00210020,3.8,100
Northampton - John F Kennedy Middle School,Ê00210410,2.9,100
Northampton - Leeds,Ê00210025,3.8,100
Northampton - Northampton High,Ê00210505,3.1,100
Northampton - R. K. Finn Ryan Road,Ê00210029,4.8,100
Northampton-Smith Vocational Agricultural - Smith Voc and Agr High,Ê00400705,1.6,100
Northboro-Southboro - Algonquin Reg High,Ê00730505,1.8,100
Northborough - Fannie E Proctor,Ê00210015,1.9,100
Northborough - Lincoln Street,Ê00210003,2.1,100
Northborough - Marguerite E Peaslee,Ê00210014,2,100
Northborough - Marion E Zeh,Ê00210020,2.2,100
Northborough - Robert E. Melican Middle School,Ê00210305,2.3,100
Northbridge - Northbridge Elementary,Ê00210005,5.2,100
Northbridge - Northbridge High,Ê00210505,2,100
Northbridge - Northbridge Middle,Ê00210305,3.8,100
Northbridge - W Edward Balmer,Ê00210001,3.6,100
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Reg Voc,Ê00850605,2.4,100
Northern Berkshire Regional Vocational Technical - Charles McCann Voc Tech,Ê00850605,1.1,100
Norton - Henri A. Yelle,Ê00210060,3.4,100
Norton - J C Solmonese,Ê00210015,4.8,100
Norton - L G Nourse Elementary,Ê00210010,4.1,100
Norton - Norton High,Ê00210505,2.6,100
Norton - Norton Middle,Ê00210305,2.5,100
Norwell - Grace Farrar Cole,Ê00210005,27,100
Norwell - Norwell High,Ê00210505,9.2,100
Norwell - Norwell Middle School,Ê00210405,17.6,100
Norwell - William G Vinal,Ê00210020,44.5,100
Norwood - Balch,Ê00220005,-,-
Norwood - Charles J Prescott,Ê00220025,-,-
Norwood - Cornelius M Callahan,Ê00220010,-,-
Norwood - Dr. Philip O. Coakley Middle School,Ê00220305,-,-
Norwood - F A Cleveland,Ê00220015,-,-
Norwood - George F. Willett,Ê00220075,-,-
Norwood - John P Oldham,Ê00220020,-,-
Norwood - Norwood High,Ê00220505,-,-
Oak Bluffs - Oak Bluffs Elementary,Ê00220005,4,100
Old Colony Regional Vocational Technical - Old Colony Reg Voc Tech,Ê00850605,1.7,100
Old Rochester - Old Rochester Reg High,Ê00740505,2.9,100
Old Rochester - Old Rochester Reg Jr High,Ê00740405,2.4,100
Orange - Butterfield,Ê00220003,1.4,100
Orange - Dexter Park,Ê00220010,2.5,100
Orange - Fisher Hill,Ê00220015,2.1,100
Orleans - Orleans Elementary,Ê00220005,2.7,100
Oxford - Alfred M Chaffee,Ê00220010,6,100
Oxford - Clara Barton,Ê00220005,5.7,100
Oxford - Oxford High,Ê00220505,3.9,100
Oxford - Oxford Middle,Ê00220405,3.4,100
Palmer - Converse Middle,Ê00220305,2.9,100
Palmer - Old Mill Pond,Ê00220008,5.5,100
Palmer - Palmer High,Ê00220505,3.6,100
Pathfinder Regional Vocational Technical - Pathfinder Voc Tech,Ê00860605,1.6,100
Peabody - Captain Samuel Brown,Ê00220005,2.2,100
Peabody - Center,Ê00220015,4.4,100
Peabody - J Henry Higgins Middle,Ê00220305,4.8,100
Peabody - John E Burke,Ê00220007,3.5,100
Peabody - John E. McCarthy,Ê00220016,3.8,100
Peabody - Peabody Veterans Memorial High,Ê00220510,4.2,88
Peabody - South Memorial,Ê00220035,4.9,100
Peabody - Thomas Carroll,Ê00220010,2.4,100
Peabody - West Memorial,Ê00220045,3,100
Peabody - William A Welch Sr,Ê00220027,3.5,100
Pelham - Pelham Elementary,Ê00230005,1.7,100
Pembroke - Bryantville Elementary,Ê00230003,5.5,100
Pembroke - Hobomock Elementary,Ê00230010,10,100
Pembroke - North Pembroke Elem,Ê00230015,22.2,100
Pembroke - Pembroke Community Middle School,Ê00230305,3.1,100
Pembroke - Pembroke High School,Ê00230505,2.7,100
Pentucket - Dr Frederick N Sweetsir,Ê00740020,3.8,100
Pentucket - Dr John C Page School,Ê00740015,2.9,100
Pentucket - Elmer S Bagnall,Ê00740005,5.6,100
Pentucket - Helen R Donaghue School,Ê00740010,3.7,100
Pentucket - Pentucket Reg Middle,Ê00740405,3.5,100
Pentucket - Pentucket Reg Sr High,Ê00740505,2.7,100
Petersham - Petersham Center,Ê00230005,2,88.9
Phoenix Charter Academy (District) - Phoenix Charter Academy,Ê00490505,-,-
Pioneer Charter School of Science (District) - Pioneer Charter School of Science,Ê00490205,-,-
Pioneer Valley - Bernardston Elem,Ê00750006,1.9,100
Pioneer Valley - Northfield Elementary,Ê00750008,2.7,100
Pioneer Valley - Pearl E Rhodes Elem,Ê00750007,1.6,100
Pioneer Valley - Pioneer Valley Reg,Ê00750505,2.3,100
Pioneer Valley - Warwick Community School,Ê00750009,1.3,100
Pioneer Valley Chinese Immersion Charter(District) - Pioneer Valley Chinese Immersion Charter School,Ê00490205,-,-
Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,Ê00470505,-,-
Pittsfield - Allendale,Ê00230010,3.7,100
Pittsfield - Crosby,Ê00230065,3.8,100
Pittsfield - Egremont,Ê00230035,4.7,100
Pittsfield - John T Reid Middle,Ê00230305,4.3,100
Pittsfield - Morningside Comm Sch,Ê00230055,4.2,100
Pittsfield - Pittsfield High,Ê00230505,4.3,100
Pittsfield - Robert T. Capeless Elementary School,Ê00230045,3.5,100
Pittsfield - Silvio O Conte Community,Ê00230105,5.9,100
Pittsfield - Stearns,Ê00230090,2.4,100
Pittsfield - Taconic High,Ê00230510,2.9,100
Pittsfield - Theodore Herberg Middle,Ê00230310,3.8,100
Pittsfield - Williams,Ê00230100,4.5,100
Plainville - Anna Ware Jackson,Ê00230010,2.2,100
Plainville - Beatrice H Wood Elem,Ê00230005,1.7,100
Plymouth - Cold Spring,Ê00230005,1.3,100
Plymouth - Federal Furnace Sch,Ê00230011,3,100
Plymouth - Hedge,Ê00230010,0.8,100
Plymouth - Indian Brook,Ê00230012,3.7,100
Plymouth - Manomet Elementary,Ê00230015,2.2,100
Plymouth - Mount Pleasant,Ê00230003,10,100
Plymouth - Nathaniel Morton Elem,Ê00230030,2.4,100
Plymouth - Plymouth Commun Intermed,Ê00230405,1.6,100
Plymouth - Plymouth North High,Ê00230505,3.7,100
Plymouth - Plymouth South High,Ê00230515,2,100
Plymouth - Plymouth South Middle,Ê00230305,1.4,100
Plymouth - South Elementary,Ê00230046,2.1,100
Plymouth - West Elementary,Ê00230047,2.2,100
Plympton - Dennett Elementary,Ê00240010,1.9,100
Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,Ê00480550,-,-
Provincetown - Provincetown Schools,Ê00240020,0.9,100
Quabbin - Hardwick Elem,Ê00750005,3.9,100
Quabbin - Hubbardston Center,Ê00750010,5.2,100
Quabbin - New Braintree Grade,Ê00750020,4,100
Quabbin - Oakham Center,Ê00750025,4.4,100
Quabbin - Quabbin Regional High School,Ê00750505,4.9,100
Quabbin - Quabbin Regional Middle School,Ê00750405,3.5,100
Quabbin - Ruggles Lane,Ê00750030,5.4,100
Quaboag Regional - Quaboag Regional High,Ê00770505,-,-
Quaboag Regional - Warren Elementary,Ê00770005,-,-
Quaboag Regional - West Brookfield Elem,Ê00770010,-,-
Quincy - Atherton Hough,Ê00240040,4,100
Quincy - Atlantic Middle,Ê00240305,4,100
Quincy - Beechwood Knoll Elem,Ê00240020,5,100
Quincy - Broad Meadows Middle,Ê00240310,2.4,100
Quincy - Central Middle,Ê00240315,6.5,100
Quincy - Charles A Bernazzani Elem,Ê00240025,5.6,100
Quincy - Clifford H Marshall Elem,Ê00240055,3.9,100
Quincy - Francis W Parker,Ê00240075,3.6,100
Quincy - Lincoln-Hancock Comm Sch,Ê00240035,5,100
Quincy - Merrymount,Ê00240060,4.7,100
Quincy - Montclair,Ê00240065,6.3,100
Quincy - North Quincy High,Ê00240510,2.9,100
Quincy - Point Webster Middle,Ê00240325,2.7,100
Quincy - Quincy High,Ê00240505,2.1,100
Quincy - Reay E Sterling Middle,Ê00240320,3.2,100
Quincy - Snug Harbor Comm School,Ê00240090,3.9,100
Quincy - Squantum,Ê00240095,4.8,100
Quincy - Wollaston School,Ê00240110,3.4,100
Ralph C Mahar - Pathways Early College Innovation School,Ê00750515,0,100
Ralph C Mahar - Ralph C Mahar Reg,Ê00750505,1.8,100
Ralph C Mahar - The Gateway to College,Ê00750525,-,-
Randolph - Elizabeth G Lyons Elem,Ê00240020,4.6,100
Randolph - J F Kennedy Elem,Ê00240018,4.5,100
Randolph - Margaret L Donovan,Ê00240015,6.6,100
Randolph - Martin E Young Elem,Ê00240040,4.5,100
Randolph - Randolph Community Middle,Ê00240410,2.7,100
Randolph - Randolph High,Ê00240505,2.1,100
Reading - Alice M Barrows,Ê00240002,5.9,100
Reading - Arthur W Coolidge Middle,Ê00240305,2.7,100
Reading - Birch Meadow,Ê00240005,3.9,100
Reading - J Warren Killam,Ê00240017,6.9,100
Reading - Joshua Eaton,Ê00240010,6.8,100
Reading - Reading Memorial High,Ê00240505,3.3,100
Reading - Walter S Parker Middle,Ê00240310,2.4,100
Reading - Wood End Elementary School,Ê00240020,4.3,100
Revere - A. C. Whelan Elementary School,Ê00240003,2.9,100
Revere - Abraham Lincoln,Ê00240025,3.2,100
Revere - Beachmont Veterans Memorial School,Ê00240013,1.2,100
Revere - Garfield Elementary School,Ê00240056,3,100
Revere - Garfield Middle School,Ê00240057,1.8,100
Revere - Paul Revere,Ê00240050,2.2,100
Revere - Revere High,Ê00240505,2,100
Revere - Rumney Marsh Academy,Ê00240014,1.7,100
Revere - Seacoast School,Ê00240520,1.3,100
Revere - Susan B. Anthony Middle School,Ê00240305,1.7,100
Revere - William McKinley,Ê00240035,4.7,100
Richmond - Richmond Consolidated,Ê00240005,-,-
Rising Tide Charter Public (District) - Rising Tide Charter Public School,Ê00480305,-,-
River Valley Charter (District) - River Valley Charter School,Ê00480050,-,-
Rochester - Rochester Memorial,Ê00250005,1.2,100
Rockland - Jefferson Elementary School,Ê00250060,5.8,100
Rockland - John W Rogers Middle,Ê00250305,5.2,100
Rockland - Memorial Park,Ê00250020,5,100
Rockland - R Stewart Esten,Ê00250025,5.6,100
Rockland - Rockland Senior High,Ê00250505,3.6,100
Rockport - Rockport Elementary,Ê00250005,-,-
Rockport - Rockport High,Ê00250510,-,-
Rockport - Rockport Middle,Ê00250305,-,-
Rowe - Rowe Elem,Ê00250005,2.1,100
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,Ê00480505,-,-
Sabis International Charter (District) - Sabis International Charter School,Ê00440505,-,-
Salem - Bates,Ê00250003,2.8,100
Salem - Bentley,Ê00250005,4.1,100
Salem - Carlton,Ê00250015,2.8,100
Salem - Collins Middle,Ê00250305,2.4,100
Salem - Horace Mann Laboratory,Ê00250030,3.4,100
Salem - Nathaniel Bowditch,Ê00250025,3.2,100
Salem - Salem Early Childhood,Ê00250001,12.9,100
Salem - Salem High,Ê00250505,3.1,100
Salem - Saltonstall School,Ê00250050,2.5,96.7
Salem - Witchcraft Heights,Ê00250070,1.9,100
Salem Academy Charter (District) - Salem Academy Charter School,Ê00480485,-,-
Sandwich - Forestdale,Ê00260010,3.1,100
Sandwich - Henry T Wing,Ê00260005,2.6,100
Sandwich - Oak Ridge,Ê00260025,2.7,98.3
Sandwich - Sandwich High,Ê00260505,3,100
Saugus - Ballard School,Ê00260001,4.8,100
Saugus - Belmonte Saugus Middle,Ê00260305,3.8,100
Saugus - Douglas Waybright,Ê00260067,4.8,100
Saugus - Lynnhurst,Ê00260040,4.3,100
Saugus - Oaklandvale,Ê00260050,3.3,100
Saugus - Saugus High,Ê00260505,2.2,100
Saugus - Veterans Memorial,Ê00260065,3.8,100
Savoy - Savoy Elem,Ê00260010,1.7,100
Scituate - Cushing Elementary,Ê00260007,5.7,100
Scituate - Gates Intermediate School,Ê00260305,2.8,100
Scituate - Hatherly Elementary,Ê00260010,4.3,100
Scituate - Jenkins Elementary School,Ê00260015,4.4,100
Scituate - Scituate High School,Ê00260505,2.1,100
Scituate - Wampatuck Elementary,Ê00260020,3.3,100
Seekonk - Dr. Kevin M. Hurley Middle School,Ê00260405,3.1,100
Seekonk - George R Martin,Ê00260007,5.4,100
Seekonk - Mildred Aitken School,Ê00260015,5.6,100
Seekonk - Seekonk High,Ê00260505,3.3,100
Seven Hills Charter Public (District) - Seven Hills Charter School,Ê00480105,-,-
Sharon - Cottage Street,Ê00260005,3.9,100
Sharon - East Elementary,Ê00260010,3.7,100
Sharon - Heights Elementary,Ê00260015,2.8,100
Sharon - Sharon High,Ê00260505,2.8,100
Sharon - Sharon Middle,Ê00260305,3.6,100
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Voc Tech High School,Ê00870605,1.7,100
Sherborn - Pine Hill,Ê00260010,1.8,100
Shirley - Lura A White,Ê00270010,-,-
Shirley - Shirley Middle School,Ê00270305,-,-
Shrewsbury - Beal School,Ê00270005,5.6,100
Shrewsbury - Calvin Coolidge,Ê00270015,3.9,100
Shrewsbury - Floral Street School,Ê00270020,4.9,100
Shrewsbury - Oak Middle School,Ê00270030,2.4,100
Shrewsbury - Parker Road Preschool,Ê00270040,6.8,100
Shrewsbury - Sherwood Middle School,Ê00270305,5.8,100
Shrewsbury - Shrewsbury Sr High,Ê00270505,3.3,100
Shrewsbury - Spring Street,Ê00270035,6,100
Shrewsbury - Walter J Paton,Ê00270025,5.5,100
Shutesbury - Shutesbury Elementary,Ê00270005,3.1,100
Silver Hill Horace Mann Charter (District) - Silver Hill Horace Mann Charter School,Ê00470010,-,-
Silver Lake - Silver Lake Reg High,Ê00760505,3.9,100
Silver Lake - Silver Lake Regional Middle School,Ê00760405,1.9,100
Smith Leadership Academy Charter Public (District) - Smith Leadership Academy Charter Public School,Ê00410305,-,-
Somerset - Chace Street,Ê00270005,3.9,100
Somerset - North Elementary,Ê00270008,3.4,100
Somerset - Somerset High,Ê00270505,2,100
Somerset - Somerset Middle School,Ê00270305,2.5,100
Somerset - South,Ê00270015,3.7,100
Somerset - Wilbur,Ê00270025,2.3,100
Somerville - Albert F. Argenziano School at Lincoln Park,Ê00270087,4.8,100
Somerville - Arthur D Healey,Ê00270075,2.3,100
Somerville - Benjamin G Brown,Ê00270015,2.2,100
Somerville - Capuano ECC,Ê00270005,3.4,100
Somerville - E Somerville Community,Ê00270111,2.1,100
Somerville - Full Circle High School,Ê00270510,1.1,100
Somerville - John F Kennedy,Ê00270083,1.8,100
Somerville - Next Wave Junior High,Ê00270410,0.7,100
Somerville - Somerville High,Ê00270505,2.5,100
Somerville - West Somerville Neighborhood,Ê00270115,1.8,100
Somerville - Winter Hill Community,Ê00270120,1.7,100
South Hadley - Michael E. Smith Middle School,Ê00270305,3.1,100
South Hadley - Mosier,Ê00270020,3.7,100
South Hadley - Plains Elementary,Ê00270015,6.1,100
South Hadley - South Hadley High,Ê00270505,2.2,100
South Middlesex Regional Vocational Technical - Joseph P Keefe Tech HS,Ê00820605,1.6,100
South Shore Charter Public (District) - South Shore Charter Public School,Ê00480550,-,-
South Shore Regional Vocational Technical - So Shore Voc Tech High,Ê00870605,1,100
Southampton - William E Norris,Ê00270005,4,100
Southborough - Albert S. Woodward Memorial School,Ê00270050,1.3,100
Southborough - Margaret A Neary,Ê00270020,1.8,100
Southborough - Mary E Finn School,Ê00270008,2,100
Southborough - P Brent Trottier,Ê00270305,1.6,100
Southbridge - Charlton Street,Ê00270005,-,-
Southbridge - Eastford Road,Ê00270010,-,-
Southbridge - Mary E Wells Jr High,Ê00270305,-,-
Southbridge - Southbridge High,Ê00270505,-,-
Southbridge - West Street,Ê00270020,-,-
Southeastern Regional Vocational Technical - Southeastern Reg Voc Tech,Ê00870605,1.2,100
Southern Berkshire - Monterey,Ê00760015,11,100
Southern Berkshire - Mt Everett Regional,Ê00760505,1.8,100
Southern Berkshire - New Marlborough Central,Ê00760018,3.3,100
Southern Berkshire - South Egremont,Ê00760030,6.3,100
Southern Berkshire - Undermountain,Ê00760035,3.1,100
Southern Worcester County Regional Vocational Technical - Bay Path Reg Voc Tech H S,Ê00870605,1.5,100
Southwick-Tolland - Powder Mill,Ê00760305,2.9,100
Southwick-Tolland - Southwick-Tolland Regional High,Ê00760505,2.1,100
Southwick-Tolland - Woodland Elementary,Ê00760010,3.7,100
Spencer-E Brookfield - David Prouty High,Ê00760505,2.4,100
Spencer-E Brookfield - East Brookfield Elementary,Ê00760008,1.6,100
Spencer-E Brookfield - Knox Trail Junior High,Ê00760415,2.4,100
Spencer-E Brookfield - Lake Street,Ê00760010,3.1,100
Spencer-E Brookfield - Maple Street School,Ê00760005,2.4,100
Spencer-E Brookfield - Wire Village School,Ê00760040,1.7,100
Spirit of Knowledge Charter School (District) - Spirit of Knowledge Charter School,Ê00470505,-,-
Springfield - Alfred G Zanetti,Ê00280095,3.8,100
Springfield - Alice B Beal Elem,Ê00280175,2.8,100
Springfield - Arthur T Talmadge,Ê00280165,3.6,100
Springfield - Boland School,Ê00280010,2.8,100
Springfield - Brightwood,Ê00280025,3.4,100
Springfield - Chestnut Street Middle,Ê00280310,2.5,100
Springfield - Daniel B Brunton,Ê00280035,5,100
Springfield - Dryden Memorial,Ê00280125,3.6,100
Springfield - Elias Brookings,Ê00280030,2,100
Springfield - Forest Park Middle,Ê00280325,7.8,100
Springfield - Frank H Freedman,Ê00280075,1.7,100
Springfield - Frederick Harris,Ê00280080,3.1,100
Springfield - Gerena,Ê00280195,2.5,100
Springfield - Glenwood,Ê00280065,2.3,100
Springfield - Glickman Elementary,Ê00280068,1.8,100
Springfield - High School Of Commerce,Ê00280510,2.8,100
Springfield - High School/Science-Tech,Ê00280530,3.7,100
Springfield - Hiram L Dorman,Ê00280050,3.6,100
Springfield - Homer Street,Ê00280085,4,100
Springfield - Indian Orchard Elem,Ê00280100,2.5,100
Springfield - John F Kennedy Middle,Ê00280328,2.7,100
